job_id,job_name
2806348f-f5a4-11ef-a337-0242ac120005,标题：IT开发与系统运营（合肥市区）
28063892-f5a4-11ef-a337-0242ac120005,标题：通信网络运营（合肥市区）
28063e19-f5a4-11ef-a337-0242ac120005,标题：大客户销售管培生
280644d2-f5a4-11ef-a337-0242ac120005,标题：客户经理（合肥市区营销中心）
28064852-f5a4-11ef-a337-0242ac120005,标题：算法工程师（大模型）-金种子（广州）
28064c58-f5a4-11ef-a337-0242ac120005,标题：AI产品架构岗-金种子（北京）
280650bd-f5a4-11ef-a337-0242ac120005,标题：AI工程师（视频大模型方向）-金种子（深圳）
2806552d-f5a4-11ef-a337-0242ac120005,标题：算法工程师（深度学习）-金种子（深圳）
280659a4-f5a4-11ef-a337-0242ac120005,标题：算法工程师（办公大模型方向）-金种子（北京）
28065f7b-f5a4-11ef-a337-0242ac120005,标题：软件开发工程师（智能体）-金种子（北京）
28066bcf-f5a4-11ef-a337-0242ac120005,标题：算法工程师（深度学习）-金种子（北京）
280670a9-f5a4-11ef-a337-0242ac120005,标题：AI工程师-金种子（广州）
2806763e-f5a4-11ef-a337-0242ac120005,标题：AI工程师（计算机视觉与AI对抗）-金种子（深圳）
28067add-f5a4-11ef-a337-0242ac120005,标题：数据库研发工程师-金种子（北京）
28068120-f5a4-11ef-a337-0242ac120005,标题：IT开发与系统运营（淮北市区）
28068549-f5a4-11ef-a337-0242ac120005,标题：AI开发工程师（智能体方向）-金种子（深圳）
28068f45-f5a4-11ef-a337-0242ac120005,标题：架构设计工程师-金种子（深圳）
28069b1d-f5a4-11ef-a337-0242ac120005,标题：平台开发工程师-金种子（北京）
28069f6b-f5a4-11ef-a337-0242ac120005,标题：新一代ERP研发工程师-金种子（北京）
2806a3f3-f5a4-11ef-a337-0242ac120005,标题：AI开发工程师（技术创新与挖掘）-金种子（北京）
2806aa03-f5a4-11ef-a337-0242ac120005,标题：研发工程师（业务支撑系统开发）-金种子（北京）
2806aedb-f5a4-11ef-a337-0242ac120005,标题：大模型算法工程师-金种子（北京）
2806b2f9-f5a4-11ef-a337-0242ac120005,标题：数据模型研发工程师-金种子（北京）
2806b9ae-f5a4-11ef-a337-0242ac120005,标题：大数据平台开发工程师-金种子（北京）
2806be58-f5a4-11ef-a337-0242ac120005,标题：通信网络运营（淮北市区）
2806cafb-f5a4-11ef-a337-0242ac120005,标题：耳鼻咽喉科
2806d441-f5a4-11ef-a337-0242ac120005,标题：心血管内科（需介入）
2806f14f-f5a4-11ef-a337-0242ac120005,标题：高薪日结420一天京东家政 室内清洁
2806f91d-f5a4-11ef-a337-0242ac120005,标题：IT开发与系统运营（阜阳市区）
2806fd6a-f5a4-11ef-a337-0242ac120005,标题：通信网络运营（滁州市区）
280701bd-f5a4-11ef-a337-0242ac120005,标题：小白5k周结薪资电话客服
28070f3f-f5a4-11ef-a337-0242ac120005,实习生-有转正机会
2807129c-f5a4-11ef-a337-0242ac120005,标题：前端开发工程师-TikTok 搜索
2807169f-f5a4-11ef-a337-0242ac120005,标题：管培生（营销/数据分析/会计/商品/供应链）
2807199b-f5a4-11ef-a337-0242ac120005,标题：hr人力资源实习生（员工关系）
28072289-f5a4-11ef-a337-0242ac120005,标题：工会管理员（包住/接受新手）
2807289d-f5a4-11ef-a337-0242ac120005,标题：硬件工程师（光电） (MJ000089)
280742c0-f5a4-11ef-a337-0242ac120005,标题：会员运营实习生
280746c9-f5a4-11ef-a337-0242ac120005,标题：短期实习生（文件整理扫描）
28074f84-f5a4-11ef-a337-0242ac120005,标题：日语产品实习生（非日语勿投递）
28075cec-f5a4-11ef-a337-0242ac120005,标题：数字IC设计实习生（可转正）
2807614c-f5a4-11ef-a337-0242ac120005,标题：海外媒介广告投放实习生（可转正）
2807790c-f5a4-11ef-a337-0242ac120005,标题：政企解决方案经理（滁州市区营销中心）
28078211-f5a4-11ef-a337-0242ac120005,标题：实习生审核岗位早九晚六双休
28078a02-f5a4-11ef-a337-0242ac120005,标题：技术开发
28079220-f5a4-11ef-a337-0242ac120005,标题：招生老师
28079623-f5a4-11ef-a337-0242ac120005,标题：售前助理
28079e5d-f5a4-11ef-a337-0242ac120005,标题：运营实习生/带薪培训/+免费住宿
2807a363-f5a4-11ef-a337-0242ac120005,标题：室内电商工作+包住+实习证明
2807ac74-f5a4-11ef-a337-0242ac120005,标题：磐石项目专员
2807ba5d-f5a4-11ef-a337-0242ac120005,标题：管理培训生（包住+晋升快+高绩效）
2807bfbf-f5a4-11ef-a337-0242ac120005,标题：25届校招-采购专家
2807c406-f5a4-11ef-a337-0242ac120005,标题：IT开发与系统运营（六安市公司）
2807c8f4-f5a4-11ef-a337-0242ac120005,标题：投资并购实习生-顺丰集团丰图科技
2807d481-f5a4-11ef-a337-0242ac120005,标题：信息流优化师岗培生（校招）
2807db8a-f5a4-11ef-a337-0242ac120005,标题：实习运营助理（双休）
2807df5a-f5a4-11ef-a337-0242ac120005,标题：财务实习生（政府关系）
2807e44e-f5a4-11ef-a337-0242ac120005,标题：Intern-上海
2807e858-f5a4-11ef-a337-0242ac120005,标题：总裁助理
2807ebe1-f5a4-11ef-a337-0242ac120005,标题：人才发展实习生（培训）
2807f102-f5a4-11ef-a337-0242ac120005,标题：海外KOL实习生
2807f912-f5a4-11ef-a337-0242ac120005,标题：市场招生专员
2807fd35-f5a4-11ef-a337-0242ac120005,标题：智能座舱产品实习生
28080179-f5a4-11ef-a337-0242ac120005,标题：上海字节实习生ByteIntern
28080592-f5a4-11ef-a337-0242ac120005,标题：达人（游戏）BD实习生
28084aa7-f5a4-11ef-a337-0242ac120005,标题：容器云AI Infra实习生
280854a6-f5a4-11ef-a337-0242ac120005,标题：HRBP（25届管培生）
280860b2-f5a4-11ef-a337-0242ac120005,标题：运营助理/包住/带薪培训（郑州分公司）
280865c7-f5a4-11ef-a337-0242ac120005,标题：桌面运维实习生(J10561)
28086dd9-f5a4-11ef-a337-0242ac120005,标题：游戏golang开发实习生
28087baa-f5a4-11ef-a337-0242ac120005,标题：电力市场及能源互联网产品实习生
28088048-f5a4-11ef-a337-0242ac120005,实习生--广州
2808848a-f5a4-11ef-a337-0242ac120005,标题：游戏数值策划(A233053)
28089449-f5a4-11ef-a337-0242ac120005,标题：IT开发与系统运营（六安市区营销中心）
28089b81-f5a4-11ef-a337-0242ac120005,标题：直播运营实习生-双休
28089f96-f5a4-11ef-a337-0242ac120005,标题：内容运营（实习生）
2808a8ce-f5a4-11ef-a337-0242ac120005,标题：市场部-trade marketing intern
2808b291-f5a4-11ef-a337-0242ac120005,标题：缺奶茶搭子 今面试明上班的快乐客服
2808b716-f5a4-11ef-a337-0242ac120005,标题：商业分析师
2808bb11-f5a4-11ef-a337-0242ac120005,标题：人力实习生-D625013
2808be1b-f5a4-11ef-a337-0242ac120005,运营实习生-抖音电商
2808c845-f5a4-11ef-a337-0242ac120005,标题：2025校招-品牌设计/营销
2808dee6-f5a4-11ef-a337-0242ac120005,标题：新媒体运营助理/专员（接受应届生实习）
2808e690-f5a4-11ef-a337-0242ac120005,标题：产品经理-25届(J21216)（泳池机器人产品）
2808ea88-f5a4-11ef-a337-0242ac120005,标题：ERP软件实习生（2026）
2808ee83-f5a4-11ef-a337-0242ac120005,标题：管培生-业务产品经理方向
2808f7a2-f5a4-11ef-a337-0242ac120005,实习生-国际电商
2809012e-f5a4-11ef-a337-0242ac120005,标题：新媒体文案专员+月休6天不加班+可实习应届
280910e5-f5a4-11ef-a337-0242ac120005,标题：客服助理（实习生）
28091aff-f5a4-11ef-a337-0242ac120005,标题：GTM-25届(J21217)
28091f09-f5a4-11ef-a337-0242ac120005,标题：移动端开发工程师
28092333-f5a4-11ef-a337-0242ac120005,标题：法语本地化实习
280927e5-f5a4-11ef-a337-0242ac120005,标题：flash二维动画师
28092c01-f5a4-11ef-a337-0242ac120005,标题：通信网络运营（芜湖市区）
28093038-f5a4-11ef-a337-0242ac120005,标题：HR实习生（薪酬绩效）
28093451-f5a4-11ef-a337-0242ac120005,标题：‘’景区边”后台岗~不销售有住宿
28093df5-f5a4-11ef-a337-0242ac120005,标题：校园大使-武汉科技大学（2025届春招）
28094831-f5a4-11ef-a337-0242ac120005,标题：产品策划
28094c46-f5a4-11ef-a337-0242ac120005,标题：规控算法实习生
28095747-f5a4-11ef-a337-0242ac120005,标题：2D美术实习生
28095a4e-f5a4-11ef-a337-0242ac120005,标题：实习生（长春）
280962cc-f5a4-11ef-a337-0242ac120005,标题：TikTok运营实习生
280969ff-f5a4-11ef-a337-0242ac120005,标题：行政前台（实习岗）
2809718b-f5a4-11ef-a337-0242ac120005,标题：助理数据标注员（实习）
28097668-f5a4-11ef-a337-0242ac120005,标题：编译工具链实习生-算力基础设施
28097a9e-f5a4-11ef-a337-0242ac120005,标题：视频运营管培生
28097ef4-f5a4-11ef-a337-0242ac120005,标题：实习技术员(会开车/IT网络硬件/外勤)
2809833a-f5a4-11ef-a337-0242ac120005,标题：C++程序分析实习生
28099372-f5a4-11ef-a337-0242ac120005,助理（接受24、25届无经验）
28099b90-f5a4-11ef-a337-0242ac120005,标题：机械类专业专利工程师/专利代理师助理
2809a2e4-f5a4-11ef-a337-0242ac120005,标题：可开实习证明   票务专员-双休  无销售
2809a6f4-f5a4-11ef-a337-0242ac120005,标题：GIS实习生
2809a9fa-f5a4-11ef-a337-0242ac120005,标题：25届-数据库初级管理员培养岗
2809b43b-f5a4-11ef-a337-0242ac120005,标题：新媒体运营文案策划-实习生
2809b74a-f5a4-11ef-a337-0242ac120005,标题：供应商管理实习生
2809c3f4-f5a4-11ef-a337-0242ac120005,实习生(J10373)
2809d051-f5a4-11ef-a337-0242ac120005,标题：医学图像模型训练算法开发
2809d48a-f5a4-11ef-a337-0242ac120005,标题：电商网店运营专员
2809d886-f5a4-11ef-a337-0242ac120005,标题：活动产品运营
2809eaef-f5a4-11ef-a337-0242ac120005,标题：电话客服实习生
2809ee79-f5a4-11ef-a337-0242ac120005,标题：高提成/高薪/主播运营-欢迎应届生加入
2809f294-f5a4-11ef-a337-0242ac120005,标题：传播-运营实习生
2809f6a2-f5a4-11ef-a337-0242ac120005,标题：ONVO-平面设计实习生-武汉
2809fab5-f5a4-11ef-a337-0242ac120005,标题：2026-java开发实习生
2809ff8c-f5a4-11ef-a337-0242ac120005,标题：游戏推广实习生
280a074d-f5a4-11ef-a337-0242ac120005,标题：全岗位实习生
280a16de-f5a4-11ef-a337-0242ac120005,标题：软装设计师
280a1dea-f5a4-11ef-a337-0242ac120005,标题：跨境电商运营助理实习生
280a25b3-f5a4-11ef-a337-0242ac120005,标题：家装顾问
280a2995-f5a4-11ef-a337-0242ac120005,标题：Java开发工程师（可远程实习）
280a318e-f5a4-11ef-a337-0242ac120005,标题：文献综述分析师
280a3b48-f5a4-11ef-a337-0242ac120005,标题：电商运营（接受无经验）
280a3fc7-f5a4-11ef-a337-0242ac120005,标题：财务结算实习生
280a4448-f5a4-11ef-a337-0242ac120005,标题：氛围运营实习生(A115289)
280a4862-f5a4-11ef-a337-0242ac120005,标题：mcn人力实习生
280a4c78-f5a4-11ef-a337-0242ac120005,标题：CRM实习生(004228)
280a53e1-f5a4-11ef-a337-0242ac120005,标题：财务实习生本科
280a5b45-f5a4-11ef-a337-0242ac120005,标题：双休！不坐班！客户经理
280a632f-f5a4-11ef-a337-0242ac120005,标题：行政实习生-D625017
280a6d0c-f5a4-11ef-a337-0242ac120005,标题：客户经理（芜湖南陵、无为）
280a717e-f5a4-11ef-a337-0242ac120005,标题：java实习生_线下面试_武汉_自研
280a7486-f5a4-11ef-a337-0242ac120005,标题：英语AI对话写作
280a7886-f5a4-11ef-a337-0242ac120005,标题：实习幼儿教师
280a7f78-f5a4-11ef-a337-0242ac120005,标题：数据分析实习生（销售中台）
280a902f-f5a4-11ef-a337-0242ac120005,标题：美工设计师（实习岗）
280a942d-f5a4-11ef-a337-0242ac120005,标题：绑定实习
280a9842-f5a4-11ef-a337-0242ac120005,标题：新媒体运营（视频号/抖音号）
280a9c63-f5a4-11ef-a337-0242ac120005,标题：AI算法实习生（视觉语言大模型（VLM））
280aa366-f5a4-11ef-a337-0242ac120005,标题：工作室运营实习生（云上）
280aa733-f5a4-11ef-a337-0242ac120005,标题：财务尽调经理
280ab1e8-f5a4-11ef-a337-0242ac120005,标题：算法工程师-AI个性化和搜索推荐
280ac0cd-f5a4-11ef-a337-0242ac120005,标题：游戏原画师「应届生」
280ac4dc-f5a4-11ef-a337-0242ac120005,标题：控制算法实习生
280acb99-f5a4-11ef-a337-0242ac120005,标题：教育市场专员
280ace7e-f5a4-11ef-a337-0242ac120005,标题：定位导航算法工程师(J10695)
280ad729-f5a4-11ef-a337-0242ac120005,标题：审核实习生
280ae23c-f5a4-11ef-a337-0242ac120005,标题：人力管培生-龙腾项目
280ae9e1-f5a4-11ef-a337-0242ac120005,标题：客户经理（宣城市区）
280af53f-f5a4-11ef-a337-0242ac120005,标题：产品方向实习生（急招）
280af9db-f5a4-11ef-a337-0242ac120005,标题：游戏平台运营
280afd94-f5a4-11ef-a337-0242ac120005,标题：hr实习生(J10100)
280b0176-f5a4-11ef-a337-0242ac120005,标题：平台内容运营（2025届）(A213130)
280b04bc-f5a4-11ef-a337-0242ac120005,标题：GTM 日语实习生（SEO & 用户运营方向）
280b10cc-f5a4-11ef-a337-0242ac120005,标题：自动驾驶数据验收实习生
280bc7be-f5a4-11ef-a337-0242ac120005,标题：全栈开发实习生
280bcbc3-f5a4-11ef-a337-0242ac120005,标题：产品培训生
280bcfd6-f5a4-11ef-a337-0242ac120005,标题：实习生（有人带+包住+5K+）
280bd569-f5a4-11ef-a337-0242ac120005,标题：系统数据录入实习生
280bd986-f5a4-11ef-a337-0242ac120005,标题：电商客服助理
280be2ac-f5a4-11ef-a337-0242ac120005,标题：驱动开发工程师（2025届） (MJ0…
280be7ae-f5a4-11ef-a337-0242ac120005,标题：印尼语用户运营实习生-全球Top3 AI社交产品
280bf82a-f5a4-11ef-a337-0242ac120005,标题：TMT/快消定量研究实习生-25年应届生可转正
280bfd39-f5a4-11ef-a337-0242ac120005,标题：免费住宿/朝九晚六京东审核员/月休8天
280c0172-f5a4-11ef-a337-0242ac120005,（可转正）
280c1167-f5a4-11ef-a337-0242ac120005,标题：捏捏制作师
280c1643-f5a4-11ef-a337-0242ac120005,标题：产品应用工程师
280c198a-f5a4-11ef-a337-0242ac120005,标题：GTM 英语校招（SEO & 用户运营方向）
280c1edf-f5a4-11ef-a337-0242ac120005,标题：电话客服（实习生，应届生）
280c2258-f5a4-11ef-a337-0242ac120005,标题：超鹿实习生
280c26e8-f5a4-11ef-a337-0242ac120005,标题：餐饮运营
280c2eac-f5a4-11ef-a337-0242ac120005,标题：实习生（营管）
280c329b-f5a4-11ef-a337-0242ac120005,标题：实施顾问实习生
280c4689-f5a4-11ef-a337-0242ac120005,标题：25-26届实习生（提供住宿+接受无经验）
280c4aa5-f5a4-11ef-a337-0242ac120005,标题：商家运营文员
280c5305-f5a4-11ef-a337-0242ac120005,标题：产品助理 J15081
280c663f-f5a4-11ef-a337-0242ac120005,标题：会展执行实习生
280c6ae3-f5a4-11ef-a337-0242ac120005,标题：国内电商运营（应届毕业生）
280c6ee5-f5a4-11ef-a337-0242ac120005,标题：招实习生/双休/朝九晚六标注员/免费住宿
280c75ed-f5a4-11ef-a337-0242ac120005,标题：游戏动画
280c7e33-f5a4-11ef-a337-0242ac120005,标题：品牌媒介执行实习生
280c8cba-f5a4-11ef-a337-0242ac120005,标题：质量工程师（2025届-MBD）
280c96fa-f5a4-11ef-a337-0242ac120005,标题：抖音音乐厅运营专员
280ca40d-f5a4-11ef-a337-0242ac120005,标题：政企解决方案经理（宣城旌德）
280ca8ea-f5a4-11ef-a337-0242ac120005,标题：新媒体营销管培生
280cb23e-f5a4-11ef-a337-0242ac120005,标题：后端开发-抖音金融
280cb651-f5a4-11ef-a337-0242ac120005,标题：2025正式批-北京-大模型AI数据训练师
280cc244-f5a4-11ef-a337-0242ac120005,标题：智能硬件产品经理
280ccbb3-f5a4-11ef-a337-0242ac120005,标题：BSP开发工程师（投影）(J10151)
280cd91e-f5a4-11ef-a337-0242ac120005,标题：事故登记员+实习+白班（免费住宿）
280ce81e-f5a4-11ef-a337-0242ac120005,HR实习生(A32811)
280cefb8-f5a4-11ef-a337-0242ac120005,标题：行政人事实习生（可转正）
280cfe4c-f5a4-11ef-a337-0242ac120005,标题：海外运营助理
280d015f-f5a4-11ef-a337-0242ac120005,标题：自媒体运营实习生（可签三方+开实习证明）
280d062c-f5a4-11ef-a337-0242ac120005,标题：【2025届春招】游戏UI设计师
280d0b7b-f5a4-11ef-a337-0242ac120005,标题：测试工程师（2025届） (MJ005…
280d13f8-f5a4-11ef-a337-0242ac120005,标题：市场实习生（品类管理）
280d1c79-f5a4-11ef-a337-0242ac120005,标题：IMT国际管培生（东南亚方向）
280d2232-f5a4-11ef-a337-0242ac120005,标题：电话催收客服    免费住宿
280d267c-f5a4-11ef-a337-0242ac120005,标题：门店客服专员
280d2e80-f5a4-11ef-a337-0242ac120005,标题：咨询助理（J5088）
280d32a0-f5a4-11ef-a337-0242ac120005,标题：遥感影像标注实习生
280d36af-f5a4-11ef-a337-0242ac120005,标题：前端开发工程师-2024/2025届
280d4411-f5a4-11ef-a337-0242ac120005,标题：电商运营实习生5000-6000元+单双休+上班晚
280d620a-f5a4-11ef-a337-0242ac120005,标题：行政班包吃！6000+五险一金不试岗
280d74ec-f5a4-11ef-a337-0242ac120005,标题：市场推广岗（北京）—2025届春招(J11605)
280d7bfe-f5a4-11ef-a337-0242ac120005,标题：文旅事业部实习生
280d8001-f5a4-11ef-a337-0242ac120005,标题：通信网络运营（铜陵市区）
280d850a-f5a4-11ef-a337-0242ac120005,标题：电商-营销费用实习生
280d9ac6-f5a4-11ef-a337-0242ac120005,标题：【浙江新东方】平面设计实习生
280d9ee5-f5a4-11ef-a337-0242ac120005,标题：移动C端UX产品设计实习生-抖音
280db83a-f5a4-11ef-a337-0242ac120005,标题：在校财务实习生
280dbcf4-f5a4-11ef-a337-0242ac120005,标题：初级量化研究员（实习可留用）
280dc539-f5a4-11ef-a337-0242ac120005,标题：数据标注/AI训练师（实习）
280dd8c9-f5a4-11ef-a337-0242ac120005,标题：电商设计实习生 (MJ002263)
280de5c5-f5a4-11ef-a337-0242ac120005,标题：新媒体实习生（双休）
280dedf1-f5a4-11ef-a337-0242ac120005,标题：产品培训生（北京）
280dfde9-f5a4-11ef-a337-0242ac120005,标题：网站运营实习生
280e01ef-f5a4-11ef-a337-0242ac120005,助理（支付宝）
280e0f7c-f5a4-11ef-a337-0242ac120005,标题：设备开发助理
280e147a-f5a4-11ef-a337-0242ac120005,标题：纪检实习生
280e237a-f5a4-11ef-a337-0242ac120005,标题：跨境物流实习生
280e2699-f5a4-11ef-a337-0242ac120005,标题：政企解决方案经理（铜陵枞阳）
280e2a9b-f5a4-11ef-a337-0242ac120005,标题：产品中心设计师管培生
280e2d9c-f5a4-11ef-a337-0242ac120005,标题：ERP系统实施前分析调研专员
280e3886-f5a4-11ef-a337-0242ac120005,标题：青少部行政实习生
280e3c7b-f5a4-11ef-a337-0242ac120005,标题：【2025春招管培生】助理业务分析师（广深）
280e4476-f5a4-11ef-a337-0242ac120005,标题：纯接听热线客服
280e4962-f5a4-11ef-a337-0242ac120005,标题：招实习生+资质审核专员+免费住宿+早九晚六
280e5475-f5a4-11ef-a337-0242ac120005,标题：战略研究专员（应届）
28103a0f-f5a4-11ef-a337-0242ac120005,标题：客户成功经理（实习生）
28112eb7-f5a4-11ef-a337-0242ac120005,标题：游戏场景原画学习生/培训生
28125939-f5a4-11ef-a337-0242ac120005,标题：安全服务实习生-南京
283bd722-f5a4-11ef-a337-0242ac120005,视觉传达设计（短视频拍摄剪辑）
289d3ec22a994dbf9d94647f514e638f,
28a93b3222884a2a9014ab0bde0f0068,
2913824d09304d6cab3370923c075958,公告
2991ed7c259949b8b6eca9e79ad77b4a,火热报名中！
29bcda0d490c4baf983f9f73445039bc,简章
29e18891a8a9438f9667557d83e21f4f,公告
2ac90aad837648cb97b6c553440a1f38,启事
2acf294d9e9e44848fe7f0e3707909e7,| 学历：本科、硕士、博士 | 月薪：9000--9499 元 | 工作地区：山东省 / 青岛市 / 崂山区
2b2e74667d2d4121961a89b7a3615f83,| 学历：本科、硕士 | 月薪：9000--9499 元 | 工作地区：广东省 / 广州市 / 广东省广州市天河区
2b77fcc38b8841d68105f831d9e025d4,简章
2bf13c4a90e9449d9cb03562e0c24140,
2c6d8bf0e47e42079a7cd79aeb61c9e9,正式启动
2cb01019443544dab0a27f44ee88b1c6,公告
2d037d6fcc2f416da042df403622acee,
2dc1aa2d1f0e4845a994d3b964472baf,
2e6b35d2ed8742f39113a17f75437f73,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：浙江省 / 绍兴市
2e79380dfc5a41fcbcbee523bd427cee,正式启动！
2ea211d7d5344ce985d772d9c7c3d0e5,方案
2f54319bad6d413b9eaa988302c03296,公告
2f75351acbee4675b3d2140e3a9253a9,高层次人才公告
326ee9d8c7d34550a745b6dbe9e7d945,公告
32dd718b63b54bfb84481420cfe1e6df,火热进行中！
33292b102b074bfe9fdb9ded01e0f3b5,简章
33f73c88bae34a7c9e6a099cb6bfa5be,
347adebb61c74cd28ac1a596ea855005,
34b9737ece9f4656902162d2792ac5bf,
34e30182c17742df8be976465432ad7f,
361d62f7dd684f448fb422948091876e,
36be831b07344d27a8ba93534c273a8c,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：北京市 / 市辖区 / 西城区
3750b33c6d8f401c92f8f2aa88b09ef9,
37898bf53c484e63999ae3cf6a4f3f3a,| 学历：本科、硕士 | 月薪：面议 | 工作地区：北京市 / 市辖区 / 海淀区
379ad7b8a7e045cb85724786bb6248f0,
381f0b4f833d4429a03f6f5daf87c84b,——营销类
3891b0d5d5c6420fbdba7601bda6bf56,公告
3ada2c39db534c5a9e77e8492f8df53f,
3c17ef6dca60467e9ad02beae5c0f0ec,公告
3d45c92fdec648fba2dd861309c8bd4d,
3dbe38bbde0e4025b93aec9658a53e3e,公告
3e40152029554934a4a6e9b19851e8d2,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：广东省 / 广州市 / 广东省广州市南沙区
40449e690ce64c899e5a99ceb472b6d5,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：上海市 / 市辖区 / 浦东新区
4184a71b64c34f51ae2b3b517130c163,| 学历：本科、硕士、博士 | 月薪：8000--8499 元 | 工作地区：山东省 / 青岛市 / 崂山区
41a6954426df42879a1f864f58ce3bb9,首届全国 AI 创新大赛  即企业定向人才内推项目简章
42cc8262944f47cb8aa8aeaa2da4711d,
430f54d26b5747b68b5708e2ad9500ef,公告
44bd803e144f4b6f9fabbcabe0d893ff,
4517fc6c2bf14359aa77b9ac94e70aa5,
45874ef6689b45ba851befe499ca8fe1,
45b0a16a62b047e4b7150b27acde6d7a,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：北京市
46ee010904c84dccbca84b66ab213e16,
47068b836b154f689180a66a1da793d0,简章
475cb301912743a1a518f7ad9d38bb2d,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：上海市 / 市辖区 / 闵行区
47961e7988ac4c2481ee8a635fc96b54,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：江苏省 / 苏州市
489a0cac1ef54e0caaf9d518953186a3,简章
489e90917ffc45f1a27bba4753b48191,简章
48b84a86167743a7b261e973ae7c2b3f,| 学历：本科、硕士 | 月薪：14000--15999 元 | 工作地区：北京市 / 市辖区 / 海淀区
4905ba3df00340dc86c543a36d8acd90,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：云南省
49c564d897fe4362807c89fc388ba7ae,
4a2e23a08447464e93c56dd6651e55c0,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：上海市 / 市辖区 / 浦东新区
4afbd862d53348359620123924d430ff,
4afcee6c4498450185c1f82984481ca7,
4b60c5f34298422299509a6c86941c64,
4df3b591edc3472abcc3fab7bf2d6524,全面启动
4e6211e4e407461bbeb98bc372525b9e,
4ea1d74c0f8a4c84b754a2720003723e,
4fca8a3951ab48019cae15579a5a11d8,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：湖北省 / 湖北省武汉市
504d4740761f4db7966f92ca62c1893f,
508acb6d23ee45ffad01247af268de08,高层次和急需紧缺人才公告（第一批）
50ac9cdf035e45fbb2a2a3ef5bbb1734,
5135a58fa1214555b830c6fbe3ccfa58,
51402d9c4fe14bada01e4b54cd3db708,
51fa245e46b74f0ba9fd78629da1dfc8,
537bf8cc16504483894c3f1d06557e27,招聘简章
539c22b8bfa746b49241d24d906a73e3,
53de7f3557b34bbd820e2332036ed409,| 学历：博士 | 月薪：面议 | 工作地区：安徽省 / 芜湖市 / 湾沚区
555c0b41c8a04f9bbd0c9ea3f02a403e,
555f3dbecbfa42fa9850be968efda79a,
558158db7cf14f98afeda1785f4d1448,
55da69868ca44a5f967cb41a7cd498b8,
55e3fbe6cf114e2eb77b8d0b02cc7d55,
55e469de6698488b93cdb64452a78575,）公告
560dbf3d600340a586f9d5b7a589a062,
566e420cabd54f058faf70f1caf5741f,
568bf41a5b9f45409c1aea213c1e5a9e,
577f50b1ce134cb68a83daf0e935690e,
5867ca071d0a413a8e6921456d3adf1f,简章
58a72383ca50415ea8c8c08434052813,
5966df992dbe4f4ba8cb5a86004c0a1c,高层次和急需紧缺人才公告（第一批）
5a49f7c880c340c3888dddd3374b2ee2,全面启动！
5ad61cdbf4164d1c9d98fe9e757b293f,启事
5c8bd5f9c7a94a33ae3a83868ae307b6,简章
5cead0011a774b5b8f60db8c5777ee9d,| 学历：本科、硕士 | 月薪：面议 | 工作地区：北京市 / 市辖区 / 海淀区
5d277e6d657b465284892df08e7c8291,（管培生和战略产业人才招聘）公告
5dacf62443394876a07b7e9bcb3b9f67,简章
5db9b173d1bb4943a2ddc71e62cded02,&实习生招募启事
5ddfc3f8d61a4c0db234edb30166b136,
5de0cd854b3f442f9cb24ddac91391aa,简章
5e7c6d7f0e614fa98c3294c72f89be4d,高层次人才公告
5fd1e39f229a49f8b18ae4b637337c3b,正式启动！
5fea28ffcc904c3db155510198ddccab,公告
605821764b474f23a6b59ea65ed0b67b,
6107d77109e7437491f9fa5a6e88b05c,公告
6164924818c0454b9afb387cf7e91584,
623eefd6698941fa82bc36062ef5e1a2,
62685fc9ca4446818049fe6342243dd2,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：上海市
62c05375077946e28a36cbab2115998c,
6451aa91c6ec43c9b5d02fda30d179b5,
64b5f8edad77466c8046d100dc193f15,
64f91f691d344a068570fcf502e08250,博士教师公告
66a2c638377c4501a1e2ddfd1e6a3670,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：境外
67ada5f3343241d6ad7413f127a9166a,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：上海市
67f9d0fba6f84f75b1f5e391dd0c6a8f,
67fb9229465c4ab48c3d2c2a6fd842e5,简章
68b2303511204799815ecb0ed5442e11,
6909b6ba5609400290a117ce431998b1,| 学历：本科、硕士、博士 | 月薪：面议 | 工作地区：浙江省 / 浙江省杭州市
6a705f68644f4254a18871b5a29aa98a,与“宁”同行，“银”领未来
6aa541803500497e93672b6fbff65b59,公告
6ad9349671cf43faa0f038cbdd48c40c,
6b545dc1bc2e4d9f9ecd6bc6415da3c9,
6b6c599edd5844579044c333b9344aac,专任教师公告（第二批）
6bcf279338384b36b73f5defed616652,公告
6c52bc25eed04f3cb857913b93e00781,
6cba3b8c502b4b7cbf88796da1b8b26e,
6d254df5915445ecbf36c251911f0d76,
6d5d7f061bec4835bd13991c1c7cc455,
